URL,RaceID,RaceName
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1588,1588,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1590,1590,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1591,1591,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1592,1592,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1593,1593,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1594,1594,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1595,1595,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1597,1597,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1598,1598,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1599,1599,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1600,1600,No Data
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1601,1601,
https://www.equibase.com/profiles/Results.cfm?type=Stakes&stkid=1603,1603,
